Berliner Senat|||8751754257027713802
Berliner Senat|||8958759511615991638
Berliner Senat|||98541562389072250
Berufsverband der Frauenärzte (BvF)|||-2391779552712981125
Berufsverband der Frauenärzte (BvF)|||-3111024771265950673
Berufsverband der Frauenärzte (BvF)|||-5385740354179083899
Berufsverband der Frauenärzte (BvF)|||-8582532835877100847
Berufsverband der Frauenärzte (BvF)|||-9103122012253657128
Berufsverband der Frauenärzte (BvF)|||-9175513038842817877
Berufsverband der Frauenärzte (BvF)|||2116311620129983523
Berufsverband der Frauenärzte (BvF)|||2380534557661695807
Berufsverband der Frauenärzte (BvF)|||2630421271459529270
Berufsverband der Frauenärzte (BvF)|||2839649217594706941
Berufsverband der Frauenärzte (BvF)|||3197725194691996227
Berufsverband der Frauenärzte (BvF)|||33698368718345407
Berufsverband der Frauenärzte (BvF)|||5161438485078702702
Berufsverband der Frauenärzte (BvF)|||5439421569801852407
Berufsverband der Frauenärzte (BvF)|||7440596126282039431
Berufsverband der Frauenärzte (BvF)|||7618631606037573676
Berufsverband der Frauenärzte (BvF)|||8029777221231873732
Berufsverband der Frauenärzte (BvF)|||8499431329415294468
Berufsverband der Frauenärzte (BvF)|||927321529259087099
Bundesagentur für Arbeit|||-1729396082997933895
Bundesagentur für Arbeit|||-1753814929323337997
Bundesagentur für Arbeit|||-1990625111873289478
Bundesagentur für Arbeit|||-2224386928614693712
Bundesagentur für Arbeit|||-2984540818174286777
Bundesagentur für Arbeit|||-3101317448598222124
Bundesagentur für Arbeit|||-3434260963179595963
Bundesagentur für Arbeit|||-3647097551247116911
Bundesagentur für Arbeit|||-3867967023607438497
Bundesagentur für Arbeit|||-4746965834635704226
Bundesagentur für Arbeit|||-8506967519527909033
Bundesagentur für Arbeit|||2721235699882263182
Bundesagentur für Arbeit|||2777374614022085782
Bundesagentur für Arbeit|||3062880513704071303
Bundesagentur für Arbeit|||3765161434635985255
Bundesagentur für Arbeit|||398334566482743232
Bundesagentur für Arbeit|||9049891806639265381
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||-2566273706608055389
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||-7297417361074317050
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||-7446496787981718696
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||-885857247454269942
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||2796940775657121063
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||3664265481815310424
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||4650842042882656252
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (BAuA)|||6839593972371727873
Bundesministerium für Arbeit und Soziales (BMAS)|||-1225420843315299809
Bundesministerium für Arbeit und Soziales (BMAS)|||-2032455799748002902
Bundesministerium für Arbeit und Soziales (BMAS)|||-278076699562557639
Bundesministerium für Arbeit und Soziales (BMAS)|||-281223006387535441
Bundesministerium für Arbeit und Soziales (BMAS)|||-2861743208337483893
Bundesministerium für Arbeit und Soziales (BMAS)|||-3779784447955141058
Bundesministerium für Arbeit und Soziales (BMAS)|||-495448963925035817
Bundesministerium für Arbeit und Soziales (BMAS)|||-6180952641444677029
Bundesministerium für Arbeit und Soziales (BMAS)|||-6632353536895112979
Bundesministerium für Arbeit und Soziales (BMAS)|||-807849442669126854
Bundesministerium für Arbeit und Soziales (BMAS)|||-8873035078287951717
Bundesministerium für Arbeit und Soziales (BMAS)|||1316573876865558278
Bundesministerium für Arbeit und Soziales (BMAS)|||1804066167225501321
Bundesministerium für Arbeit und Soziales (BMAS)|||2708065062858347178
Bundesministerium für Arbeit und Soziales (BMAS)|||4023096551210187035
Bundesministerium für Arbeit und Soziales (BMAS)|||4079595604759729007
Bundesministerium für Arbeit und Soziales (BMAS)|||4758652064737922147
Bundesministerium für Arbeit und Soziales (BMAS)|||5362542759877172432
Bundesministerium für Arbeit und Soziales (BMAS)|||5596672341090500298
Bundesministerium für Arbeit und Soziales (BMAS)|||5813993697273299929
Bundesministerium für Arbeit und Soziales (BMAS)|||7034353816505357733
Bundesministerium für Arbeit und Soziales (BMAS)|||7090410393382376586
Bundesministerium für Arbeit und Soziales (BMAS)|||8006793112734604883
Bundesministerium für Arbeit und Soziales (BMAS)|||8043623999016522972
Bundesministerium für Arbeit und Soziales (BMAS)|||9061523824968873780
Bundesministerium für Gesundheit (BMG)|||-1070355751817736471
Bundesministerium für Gesundheit (BMG)|||-1205398606784932880
Bundesministerium für Gesundheit (BMG)|||-1515469564547751690
Bundesministerium für Gesundheit (BMG)|||-1576324810670168098
Bundesministerium für Gesundheit (BMG)|||-159825575661027957
Bundesministerium für Gesundheit (BMG)|||-1735097762018977426
Bundesministerium für Gesundheit (BMG)|||-1812139281723056154
Bundesministerium für Gesundheit (BMG)|||-1830112188502948605
Bundesministerium für Gesundheit (BMG)|||-2095777448513094493
Bundesministerium für Gesundheit (BMG)|||-2130050817546895328
Bundesministerium für Gesundheit (BMG)|||-2293508484947853015
Bundesministerium für Gesundheit (BMG)|||-2306804051675958256
Bundesministerium für Gesundheit (BMG)|||-2367546832535325617
Bundesministerium für Gesundheit (BMG)|||-2375468278035902171
Bundesministerium für Gesundheit (BMG)|||-2394728744721585184
Bundesministerium für Gesundheit (BMG)|||-2410437439826636022
Bundesministerium für Gesundheit (BMG)|||-2499709619798368465
Bundesministerium für Gesundheit (BMG)|||-2519778543535176304
Bundesministerium für Gesundheit (BMG)|||-2622849158231423981
Bundesministerium für Gesundheit (BMG)|||-2906653027900839897
Bundesministerium für Gesundheit (BMG)|||-2934869233011604014
Bundesministerium für Gesundheit (BMG)|||-3045420584446359206
Bundesministerium für Gesundheit (BMG)|||-3204481982534496036
Bundesministerium für Gesundheit (BMG)|||-3387631127066043985
Bundesministerium für Gesundheit (BMG)|||-3480935532091475608
Bundesministerium für Gesundheit (BMG)|||-3771197043686590102
Bundesministerium für Gesundheit (BMG)|||-38767789161741004
Bundesministerium für Gesundheit (BMG)|||-3978860351027354346
Bundesministerium für Gesundheit (BMG)|||-4215458646449176592
Bundesministerium für Gesundheit (BMG)|||-4381240924980786100
Bundesministerium für Gesundheit (BMG)|||-4536199439860550263
Bundesministerium für Gesundheit (BMG)|||-5268972523865690736
Bundesministerium für Gesundheit (BMG)|||-5268972523865690736
Bundesministerium für Gesundheit (BMG)|||-5334198797405403354
Bundesministerium für Gesundheit (BMG)|||-5358425113068715408
Bundesministerium für Gesundheit (BMG)|||-5362941415129101894
Bundesministerium für Gesundheit (BMG)|||-5438844718665975876
Bundesministerium für Gesundheit (BMG)|||-5447433310196499384
Bundesministerium für Gesundheit (BMG)|||-5455115969784509686
Bundesministerium für Gesundheit (BMG)|||-55418781939681994
Bundesministerium für Gesundheit (BMG)|||-55418781939681994
Bundesministerium für Gesundheit (BMG)|||-5769614004563207332
Bundesministerium für Gesundheit (BMG)|||-5926565210417810423
Bundesministerium für Gesundheit (BMG)|||-61481368230394644
Bundesministerium für Gesundheit (BMG)|||-6275085809998709679
Bundesministerium für Gesundheit (BMG)|||-6473703456184290859
Bundesministerium für Gesundheit (BMG)|||-6486625986987109106
Bundesministerium für Gesundheit (BMG)|||-6501358490016472135
Bundesministerium für Gesundheit (BMG)|||-6505835963623780079
Bundesministerium für Gesundheit (BMG)|||-6593197388024890162
Bundesministerium für Gesundheit (BMG)|||-6790686855426457496
Bundesministerium für Gesundheit (BMG)|||-6977321033954586173
Bundesministerium für Gesundheit (BMG)|||-6987293916038562119
Bundesministerium für Gesundheit (BMG)|||-6993488688211174095
Bundesministerium für Gesundheit (BMG)|||-7004708270391704499
Bundesministerium für Gesundheit (BMG)|||-7153915691267331796
Bundesministerium für Gesundheit (BMG)|||-7214503930067926209
Bundesministerium für Gesundheit (BMG)|||-7666440145894549480
Bundesministerium für Gesundheit (BMG)|||-7696214394650196222
Bundesministerium für Gesundheit (BMG)|||-7773748512801122972
Bundesministerium für Gesundheit (BMG)|||-7810614108273526062
Bundesministerium für Gesundheit (BMG)|||-7834335306783822720
Bundesministerium für Gesundheit (BMG)|||-7930175981488680833
Bundesministerium für Gesundheit (BMG)|||-7930422554282131055
Bundesministerium für Gesundheit (BMG)|||-8149512821433100527
Bundesministerium für Gesundheit (BMG)|||-8166127303512677480
Bundesministerium für Gesundheit (BMG)|||-8240612937469131121
Bundesministerium für Gesundheit (BMG)|||-8435628683944376330
Bundesministerium für Gesundheit (BMG)|||-8481999508541379162
Bundesministerium für Gesundheit (BMG)|||-8499600180529003573
Bundesministerium für Gesundheit (BMG)|||-8696391532337516048
Bundesministerium für Gesundheit (BMG)|||-871515388138332069
Bundesministerium für Gesundheit (BMG)|||-8873035078287951717
Bundesministerium für Gesundheit (BMG)|||-8918194905569935796
Bundesministerium für Gesundheit (BMG)|||-8918194905569935796
Bundesministerium für Gesundheit (BMG)|||-988591546203025850
Bundesministerium für Gesundheit (BMG)|||1048746232616562769
Bundesministerium für Gesundheit (BMG)|||1201242363547164393
Bundesministerium für Gesundheit (BMG)|||1229332937645609294
Bundesministerium für Gesundheit (BMG)|||1401074758885047615
Bundesministerium für Gesundheit (BMG)|||1552741395100938946
Bundesministerium für Gesundheit (BMG)|||155935378830342031
Bundesministerium für Gesundheit (BMG)|||1799694745775446864
Bundesministerium für Gesundheit (BMG)|||1810708980627612528
Bundesministerium für Gesundheit (BMG)|||1923949496153488426
Bundesministerium für Gesundheit (BMG)|||1994536525577855715
Bundesministerium für Gesundheit (BMG)|||2286518624358518820
Bundesministerium für Gesundheit (BMG)|||2908968987602819991
Bundesministerium für Gesundheit (BMG)|||2935866259917379420
Bundesministerium für Gesundheit (BMG)|||300640980995412720
Bundesministerium für Gesundheit (BMG)|||3473054252025478544
Bundesministerium für Gesundheit (BMG)|||3703725902143041096
Bundesministerium für Gesundheit (BMG)|||3865175985071740046
Bundesministerium für Gesundheit (BMG)|||3880121174014462159
Bundesministerium für Gesundheit (BMG)|||3938958347783744466
Bundesministerium für Gesundheit (BMG)|||4681149852511797487
Bundesministerium für Gesundheit (BMG)|||4995794521736181234
Bundesministerium für Gesundheit (BMG)|||5034512824753206609
Bundesministerium für Gesundheit (BMG)|||5114046779043050154
Bundesministerium für Gesundheit (BMG)|||5155097571855749663
Bundesministerium für Gesundheit (BMG)|||5172212759498148614
Bundesministerium für Gesundheit (BMG)|||5253743129721774631
Bundesministerium für Gesundheit (BMG)|||5253743129721774631
Bundesministerium für Gesundheit (BMG)|||5306704714176938361
Bundesministerium für Gesundheit (BMG)|||5556642008772815488
Bundesministerium für Gesundheit (BMG)|||5730302857737138166
Bundesministerium für Gesundheit (BMG)|||573407706668505036
Bundesministerium für Gesundheit (BMG)|||6066200043349491774
Bundesministerium für Gesundheit (BMG)|||6068288611036328905
Bundesministerium für Gesundheit (BMG)|||6125931317889386088
Bundesministerium für Gesundheit (BMG)|||6125931317889386088
Bundesministerium für Gesundheit (BMG)|||6144300608177143108
Bundesministerium für Gesundheit (BMG)|||6334283979294016144
Bundesministerium für Gesundheit (BMG)|||6439603621567821001
Bundesministerium für Gesundheit (BMG)|||6569774853237125426
Bundesministerium für Gesundheit (BMG)|||65784319237314050
Bundesministerium für Gesundheit (BMG)|||6622425085581692213
Bundesministerium für Gesundheit (BMG)|||6622425085581692213
Bundesministerium für Gesundheit (BMG)|||6684397979719020501
Bundesministerium für Gesundheit (BMG)|||6842051131700963546
Bundesministerium für Gesundheit (BMG)|||6862975585112330813
Bundesministerium für Gesundheit (BMG)|||6984986580265376002
Bundesministerium für Gesundheit (BMG)|||6992873995200658042
Bundesministerium für Gesundheit (BMG)|||7049037117147178354
Bundesministerium für Gesundheit (BMG)|||7084947544550463648
Bundesministerium für Gesundheit (BMG)|||7337493097165980494
Bundesministerium für Gesundheit (BMG)|||7526007199360878833
Bundesministerium für Gesundheit (BMG)|||7562100229024210013
Bundesministerium für Gesundheit (BMG)|||7598376185350786838
Bundesministerium für Gesundheit (BMG)|||7645692282971767517
Bundesministerium für Gesundheit (BMG)|||7911702983683211220
Bundesministerium für Gesundheit (BMG)|||821192596371730801
Bundesministerium für Gesundheit (BMG)|||822794624642523215
Bundesministerium für Gesundheit (BMG)|||8479220565104634502
Bundesministerium für Gesundheit (BMG)|||8495544091785806337
Bundesministerium für Gesundheit (BMG)|||8618619357952445002
Bundesministerium für Gesundheit (BMG)|||8624979931032979924
Bundesministerium für Gesundheit (BMG)|||8906282043291739833
Bundesministerium für Gesundheit (BMG)|||9196140309598407451
Bundesministerium für Gesundheit (BMG)|||964468094275276744
Bundesministerium für Wirtschaft und Energie|||-1108785723733334733
Bundesministerium für Wirtschaft und Energie|||-1529213766999748938
Bundesministerium für Wirtschaft und Energie|||-187099033582972640
Bundesministerium für Wirtschaft und Energie|||-2828958847637040053
Bundesministerium für Wirtschaft und Energie|||-2831261040279290463
Bundesministerium für Wirtschaft und Energie|||-2838497078212888725
Bundesministerium für Wirtschaft und Energie|||-295518886543925292
Bundesministerium für Wirtschaft und Energie|||-3070636107499704373
Bundesministerium für Wirtschaft und Energie|||-3169417763131217501
Bundesministerium für Wirtschaft und Energie|||-4391949865741893804
Bundesministerium für Wirtschaft und Energie|||-6238338141436577181
Bundesministerium für Wirtschaft und Energie|||-6513469765859649300
Bundesministerium für Wirtschaft und Energie|||-736010402710889953
Bundesministerium für Wirtschaft und Energie|||-7761590494773396883
Bundesministerium für Wirtschaft und Energie|||-7761859062993226599
Bundesministerium für Wirtschaft und Energie|||-8115146569753365888
Bundesministerium für Wirtschaft und Energie|||-8217038428146393559
Bundesministerium für Wirtschaft und Energie|||-8606767068151310736
Bundesministerium für Wirtschaft und Energie|||-8791870416359694662
Bundesministerium für Wirtschaft und Energie|||15854201520471656
Bundesministerium für Wirtschaft und Energie|||1949728314085076312
Bundesministerium für Wirtschaft und Energie|||2190935246894053920
Bundesministerium für Wirtschaft und Energie|||2669768056605492534
Bundesministerium für Wirtschaft und Energie|||274221953193462731
Bundesministerium für Wirtschaft und Energie|||2858426520731435997
Bundesministerium für Wirtschaft und Energie|||2972811191274764018
Bundesministerium für Wirtschaft und Energie|||3553704879696342153
Bundesministerium für Wirtschaft und Energie|||3601944484320950002
Bundesministerium für Wirtschaft und Energie|||4098531607507737528
Bundesministerium für Wirtschaft und Energie|||4203561886789834660
Bundesministerium für Wirtschaft und Energie|||4438263428365061745
Bundesministerium für Wirtschaft und Energie|||455438641831700733
Bundesministerium für Wirtschaft und Energie|||4863253639937806198
Bundesministerium für Wirtschaft und Energie|||591716719894453855
Bundesministerium für Wirtschaft und Energie|||6255640147133991944
Bundesministerium für Wirtschaft und Energie|||7254124003647057242
Bundesministerium für Wirtschaft und Energie|||7874447993929968377
Bundesministerium für Wirtschaft und Energie|||8532088117788300726
Bundesministerium für Wirtschaft und Energie|||8686429433247467127
Bundesministerium für Wirtschaft und Energie|||8895690059209996016
Center for Disease Control and Prevention (CDC)|||-1271843337907637208
Cleveland Clinic|||-3323577877966776712
Cleveland Clinic|||-4907288576650173235
Cleveland Clinic|||-6360484053485896615
Cleveland Clinic|||-6466721220839959934
Cleveland Clinic|||-6521852294671001597
Cleveland Clinic|||-6689037138784590095
Cleveland Clinic|||-8747757433189666029
Cleveland Clinic|||-962314159532690317
Cleveland Clinic|||1378904110360330994
Cleveland Clinic|||4011886964708844061
Cleveland Clinic|||6275860986899121784
Cleveland Clinic|||7413172756804481772
Cleveland Clinic|||7825724114182728522
Cleveland Clinic|||8318565216954677648
CNN|||-1770265398961520613
CNN|||-5565120734489435344
CNN|||-7944012247651480933
CNN|||2181328300075730917
CNN|||6798915470106363626
FDA|||-1977637586319095300
FDA|||-2107809373563583012
FDA|||-8286869681769381655
FDA|||1243482094796103259
FDA|||5008964175347830458
FDA|||5775968252568720285
FDA|||7031987147843695769
FDA|||8757142620216999867
FHM, Folkhälsomyndigheten|||-1366163828304359395
FHM, Folkhälsomyndigheten|||-1405323050632092944
FHM, Folkhälsomyndigheten|||-1552614156051626937
FHM, Folkhälsomyndigheten|||-1838618952754010827
FHM, Folkhälsomyndigheten|||-1865660690898246829
FHM, Folkhälsomyndigheten|||-1915325969986355019
FHM, Folkhälsomyndigheten|||-2273859997612835661
FHM, Folkhälsomyndigheten|||-2328134355335188248
FHM, Folkhälsomyndigheten|||-3072029854752731238
FHM, Folkhälsomyndigheten|||-3228637539968051355
FHM, Folkhälsomyndigheten|||-3317506431288953540
FHM, Folkhälsomyndigheten|||-3362870189691079422
FHM, Folkhälsomyndigheten|||-3394082655855750304
FHM, Folkhälsomyndigheten|||-3874928306513703949
FHM, Folkhälsomyndigheten|||-4122176092109718672
FHM, Folkhälsomyndigheten|||-4163592028277303401
FHM, Folkhälsomyndigheten|||-4459199910983879120
FHM, Folkhälsomyndigheten|||-4623998746821958981
FHM, Folkhälsomyndigheten|||-4728479492228597948
FHM, Folkhälsomyndigheten|||-4831477006238392069
FHM, Folkhälsomyndigheten|||-4929890338844544306
FHM, Folkhälsomyndigheten|||-5529688279932422373
FHM, Folkhälsomyndigheten|||-5562337123409799476
FHM, Folkhälsomyndigheten|||-5682664197932210382
FHM, Folkhälsomyndigheten|||-5861932538720181908
FHM, Folkhälsomyndigheten|||-6247119476937119697
FHM, Folkhälsomyndigheten|||-6347671897026612290
FHM, Folkhälsomyndigheten|||-6559491343295512602
FHM, Folkhälsomyndigheten|||-6862616699776992915
FHM, Folkhälsomyndigheten|||-7538544356113783248
FHM, Folkhälsomyndigheten|||-7767248891643406139
FHM, Folkhälsomyndigheten|||-7789772341901835866
FHM, Folkhälsomyndigheten|||-7943498006864096548
FHM, Folkhälsomyndigheten|||-796192509131407307
FHM, Folkhälsomyndigheten|||-7962149228955238678
FHM, Folkhälsomyndigheten|||-8227627381944113187
FHM, Folkhälsomyndigheten|||-8361871637808403147
FHM, Folkhälsomyndigheten|||-8548414674033800737
FHM, Folkhälsomyndigheten|||-854932805364296359
FHM, Folkhälsomyndigheten|||-8948323781739398530
FHM, Folkhälsomyndigheten|||-8983412833415710242
FHM, Folkhälsomyndigheten|||1159429431341208632
FHM, Folkhälsomyndigheten|||1524398102152718082
FHM, Folkhälsomyndigheten|||1575311946230821790
FHM, Folkhälsomyndigheten|||160225837943784822
FHM, Folkhälsomyndigheten|||1677173237072932544
FHM, Folkhälsomyndigheten|||1709785452323249764
FHM, Folkhälsomyndigheten|||1898095459339554936
FHM, Folkhälsomyndigheten|||2027063143481220056
FHM, Folkhälsomyndigheten|||2070699373795443690
FHM, Folkhälsomyndigheten|||2225137919810246326
FHM, Folkhälsomyndigheten|||235518359250972361
FHM, Folkhälsomyndigheten|||2377535273150409008
FHM, Folkhälsomyndigheten|||248141411924642502
FHM, Folkhälsomyndigheten|||2809506750466751280
FHM, Folkhälsomyndigheten|||2848034491286821056
FHM, Folkhälsomyndigheten|||3048235812448565945
FHM, Folkhälsomyndigheten|||309156055237807239
FHM, Folkhälsomyndigheten|||3105167243000261954
FHM, Folkhälsomyndigheten|||4061122532936819059
FHM, Folkhälsomyndigheten|||4534393595231740330
FHM, Folkhälsomyndigheten|||463543479120316340
FHM, Folkhälsomyndigheten|||5182964444706273612
FHM, Folkhälsomyndigheten|||5526694539368187298
FHM, Folkhälsomyndigheten|||5588162551479907996
FHM, Folkhälsomyndigheten|||5632724018546643865
FHM, Folkhälsomyndigheten|||570853404006922507
FHM, Folkhälsomyndigheten|||5717382400603982191
FHM, Folkhälsomyndigheten|||6125103480161731284
FHM, Folkhälsomyndigheten|||6165783351160162331
FHM, Folkhälsomyndigheten|||6177101149672405339
FHM, Folkhälsomyndigheten|||618069146710292410
FHM, Folkhälsomyndigheten|||6209630725287715732
FHM, Folkhälsomyndigheten|||6604888517548689735
FHM, Folkhälsomyndigheten|||6799728833118370688
FHM, Folkhälsomyndigheten|||7017165225383236327
FHM, Folkhälsomyndigheten|||7020976929576886644
FHM, Folkhälsomyndigheten|||7091168835855345256
FHM, Folkhälsomyndigheten|||713112475874095268
FHM, Folkhälsomyndigheten|||7536090979786714431
FHM, Folkhälsomyndigheten|||7579257048398247149
FHM, Folkhälsomyndigheten|||7632022869436903654
FHM, Folkhälsomyndigheten|||7878549611269135329
